Team,Diagnosis Code,Z score
PnP_India,M54.31,0
PnP_India,L28.0,-3.556388873
PnP_India,S33,2.133719271
PnP_India,L91,6.386027217
PnP_India,L91.0,9.945123291
PnP_India,M48,44.47379947
PnP_India,M48.0,-29.05534382
PnP_India,M48.02,-40.47150923
PnP_India,M25.7,7.802173782
PnP_India,M25.78,1.420701172
PnP_India,M43,-2.830185557
PnP_India,M43.6,-1.422662428
PnP_India,K40.2,3.555408019
PnP_India,K40.20,2.844478118
PnP_India,K59.09,27.65461068
PnP_India,S30,50.35343627
PnP_India,S30.0,14.21726884
PnP_India,S30.0XXA,14.21732191
PnP_India,M65-M67,10.60026389
PnP_India,M65,10.63078491
PnP_India,M65.8,9.239772811
PnP_India,M75.11,5.686425731
PnP_India,M75.112,2.845062148
PnP_India,K64,65.37769779
PnP_India,K64.9,43.97423072
PnP_India,R10.3,132.2893596
PnP_India,R10.31,45.96526477
PnP_India,K62.5,7.094860824
PnP_India,N95.1,-4.26521659
PnP_India,O72,18.46756999
PnP_India,O99.2,29.79084982
PnP_India,O99.28,18.46515378
PnP_India,O85-O92,22.00500839
PnP_India,O86,2.134268708
PnP_India,O26.6,2.134300555
PnP_India,O90,13.49880333
PnP_India,O90.8,12.08205344
PnP_India,O90.81,2.845571745
PnP_India,O99.21,12.79064688
PnP_India,O99.4,-8.538936526
PnP_India,O99.3,21.98787533
PnP_India,O99.35,-5.691090697
PnP_India,R22.2,17.75776081
PnP_India,S13,-0.710344767
PnP_India,S13.4,1.421020126
PnP_India,S13.4XXA,1.421158317
PnP_India,R53.1,207.4066747
PnP_India,R20,82.01058559
PnP_India,R20.2,26.13595434
PnP_India,M79.65,60.25206099
PnP_India,M79.652,39.75244642
PnP_India,R20.0,44.47514347
PnP_India,L03.2,7.108229872
PnP_India,L03.21,14.92560921
PnP_India,L03.211,14.92566495
PnP_India,J35,0
PnP_India,S09.9,9.920806947
PnP_India,S09.90,2.836746486
PnP_India,S09.90XA,4.965485137
PnP_India,S29.011,4.979585772
PnP_India,S46.8,1.422443877
PnP_India,S46.81,1.422475735
PnP_India,S46.812,0.711445688
PnP_India,S29.011D,0.71157042
PnP_India,F51,-33.34794724
PnP_India,F51.0,-29.10042903
PnP_India,F51.04,0
PnP_India,R94.31,13.48588129
PnP_India,O36.593,13.50183007
PnP_India,O36.5930,11.37212056
PnP_India,O99.52,-4.979252732
PnP_India,O76,36.13339831
PnP_India,O69,34.04484908
PnP_India,J80-J84,101.439364
PnP_India,J81,126.5770866
PnP_India,J81.1,89.97505792
PnP_India,O60.1,8.532183623
PnP_India,O60.14,7.111203102
PnP_India,O60.14X0,5.689611542
PnP_India,O32,3.553827945
PnP_India,O62,14.21296928
PnP_India,O62.1,7.821935622
PnP_India,Z3A.33,24.13346454
PnP_India,M76,22.6831023
PnP_India,M76.6,9.239600228
PnP_India,M76.62,0
PnP_India,M62.89,1.421439969
PnP_India,M67,1.419227694
PnP_India,M67.9,-6.398682417
PnP_India,G25,7.072475903
PnP_India,G25.8,0.709231191
PnP_India,G25.81,-1.418988233
PnP_India,R20.9,6.399516223
PnP_India,S90-S99,55.55011557
PnP_India,S93,28.3427283
PnP_India,S93.4,26.95250969
PnP_India,S93.49,9.953636067
PnP_India,S93.492,7.112370802
PnP_India,H43.1,-1.42172754
PnP_India,H43.12,9.953153013
PnP_India,I20,4.974121619
PnP_India,I20.9,8.532279174
PnP_India,I65,-26.27999274
PnP_India,I65.2,-15.62563826
PnP_India,I65.23,-6.397797414
PnP_India,D33,12.79255832
PnP_India,D33.3,12.79442169
PnP_India,Z74,-2.823062899
PnP_India,Z74.0,-1.411550969
PnP_India,Z74.09,-87.85200382
PnP_India,D43,3.556775055
PnP_India,B25-B34,100.2570224
PnP_India,B34,41.81208621
PnP_India,B34.9,2.840184301
PnP_India,F32.9,263.6864418
PnP_India,N80,25.55351066
PnP_India,N80.9,23.44076249
PnP_India,K60,22.73045839
PnP_India,K60.2,11.37602747
PnP_India,A30-A49,504.7614204
PnP_India,A41,447.0642122
PnP_India,A41.9,269.2315315
PnP_India,K76.8,98.07334715
PnP_India,K76.89,103.7030165
PnP_India,B96.2,141.2905044
PnP_India,B96.20,137.0809191
PnP_India,L27,17.76107932
PnP_India,L27.0,8.528806772
PnP_India,R60.1,99.91645619
PnP_India,R60.0,329.3640038
PnP_India,C79.3,81.44797569
PnP_India,C79.31,66.61452226
PnP_India,D61,426.751485
PnP_India,D61.8,401.4045993
PnP_India,D61.81,397.9802681
PnP_India,D61.810,182.7328306
PnP_India,N39.0,381.8519087
PnP_India,R39.15,18.43800049
PnP_India,G43,74.99551764
PnP_India,G43.9,46.63619073
PnP_India,G43.90,42.40757258
PnP_India,G43.909,41.70253651
PnP_India,E72,27.71062804
PnP_India,Z16-Z16,68.762214
PnP_India,Z16,68.762214
PnP_India,Z16.2,58.87671088
PnP_India,Z16.24,42.60209349
PnP_India,N12,45.41135357
PnP_India,L82,-21.92472585
PnP_India,L82.1,-12.73877011
PnP_India,C56,51.07920971
PnP_India,C56.9,43.29445923
PnP_India,H49-H52,5.653395819
PnP_India,H49,-9.957912539
PnP_India,H49.2,-0.711394154
PnP_India,N13.1,57.48899933
PnP_India,F60-F69,0.709790148
PnP_India,F64,-6.402842609
PnP_India,H35.8,-9.244515785
PnP_India,H35.81,-7.113533761
PnP_India,H31,-2.844332481
PnP_India,H31.8,0.711408529
PnP_India,N94.6,18.46425625
PnP_India,R83-R89,9.199192219
PnP_India,R87,13.45513945
PnP_India,R87.8,-13.49963113
PnP_India,R87.81,-14.92285549
PnP_India,R87.6,7.088339518
PnP_India,B15-B19,54.07455395
PnP_India,B19,52.98058672
PnP_India,B19.2,26.89175272
PnP_India,B19.20,26.89175272
PnP_India,S32.02,-7.113480639
PnP_India,S27.2,-36.32845545
PnP_India,S27.2XXA,-36.32899774
PnP_India,F15.9,8.510240996
PnP_India,F15.90,19.14728092
PnP_India,F12.2,0.711084629
PnP_India,F12.20,0.711140394
PnP_India,S32.01,-43.44442886
PnP_India,H26,-48.2736534
PnP_India,H26.4,-26.31417649
PnP_India,H26.49,-25.60324112
PnP_India,H26.493,-8.538617857
PnP_India,I83,15.61600523
PnP_India,I83.8,-1.422014449
PnP_India,I83.81,0
PnP_India,R10.32,60.80991404
PnP_India,D25.9,48.89592124
PnP_India,I83.89,-0.711287961
PnP_India,I83.893,0
PnP_India,H10.1,2.84288467
PnP_India,H10.13,-1.421993199
PnP_India,H18.6,2.134141316
PnP_India,N18.6,142.8588424
PnP_India,I12.0,136.2543497
PnP_India,T82.86,70.15705486
PnP_India,T82.868,68.75013076
PnP_India,T82.868A,66.6327141
PnP_India,N28.8,42.48565213
PnP_India,N28.89,43.19452402
PnP_India,I61,-276.4583274
PnP_India,I61.9,-19.92677806
PnP_India,I15,-43.33962836
PnP_India,I15.1,-2.133741055
PnP_India,G81.91,-62.70393456
PnP_India,T66-T78,31.18730941
PnP_India,Z93,50.25615365
PnP_India,Z93.1,12.78471951
PnP_India,S72.00,17.76559145
PnP_India,S72.002,0.711342168
PnP_India,S72.002D,0
PnP_India,L72.3,7.819716481
PnP_India,O44,2.134380171
PnP_India,O44.0,2.134419977
PnP_India,D75,76.43079043
PnP_India,D75.1,0.711015582
PnP_India,Z3A.20,40.39979022
PnP_India,Z3A.12,24.84362103
PnP_India,L20,20.57303981
PnP_India,L20.8,18.45700527
PnP_India,L20.84,7.108229872
PnP_India,L85,67.20186888
PnP_India,L85.3,64.43966769
PnP_India,Z3A.34,29.0846192
PnP_India,O70,65.76543561
PnP_India,O70.1,41.81694464
PnP_India,N64.5,19.1849375
PnP_India,N64.59,13.50778058
PnP_India,O13,6.400185116
PnP_India,O13.3,5.689632775
PnP_India,O99.82,24.84529396
PnP_India,O99.824,23.42867366
PnP_India,D55-D59,17.04179456
PnP_India,D57,-9.250697551
PnP_India,D57.3,0.711490806
PnP_India,D57.1,-10.67641529
PnP_India,O72.1,14.212226
PnP_India,M25.53,3.53498309
PnP_India,M25.531,-2.836394564
PnP_India,C44.7,3.556164602
PnP_India,K64.8,38.21844583
PnP_India,R56,-62.43124921
PnP_India,R56.9,-44.67238704
PnP_India,N45,3.555819515
PnP_India,N45.1,0
PnP_India,R58,19.19031071
PnP_India,K92.0,58.88133027
PnP_India,J32,48.77741787
PnP_India,J32.9,15.6103917
PnP_India,R10.30,58.73839369
PnP_India,R10.33,-2.84453435
PnP_India,K64.4,51.01062151
PnP_India,M43.1,-26.99069629
PnP_India,M43.16,-17.7665106
PnP_India,M51.3,101.4845666
PnP_India,M51.36,72.0564899
PnP_India,B49,39.77620356
PnP_India,M00-M02,-0.710863022
PnP_India,M01,-4.268898096
PnP_India,M01.X,-4.268898096
PnP_India,M00,2.844308194
PnP_India,M00.9,-6.403726883
PnP_India,O99.354,-7.827262095
PnP_India,Z3A.39,56.61714057
PnP_India,Z3A.35,29.79263494
PnP_India,Z3A.28,24.13409659
PnP_India,Z33,20.58714067
PnP_India,Z33.1,20.58714067
PnP_India,O90.89,9.242050585
PnP_India,O75,6.400400102
PnP_India,O75.8,4.978898451
PnP_India,O75.89,2.845677899
PnP_India,O26.893,17.04816802
PnP_India,O36.8,29.79732036
PnP_India,O36.81,14.21121721
PnP_India,O36.813,11.3722055
PnP_India,O36.8130,11.37233292
PnP_India,O92,4.978861296
PnP_India,O92.7,2.845635438
PnP_India,O69.8,27.67802605
PnP_India,O69.81,25.55437099
PnP_India,O69.81X0,25.55456217
PnP_India,O42,15.63242441
PnP_India,O42.9,7.821789646
PnP_India,O42.92,3.556894479
PnP_India,L68,6.40061508
PnP_India,L68.0,6.400901706
PnP_India,E10,-7.785639783
PnP_India,E10.6,-11.36215661
PnP_India,E10.65,-7.106411678
PnP_India,F20.8,-3.557809359
PnP_India,R45.850,3.555315094
PnP_India,H57.1,-9.239988961
PnP_India,H57.12,19.89866575
PnP_India,H54,-3.545762895
PnP_India,H54.6,-17.78838333
PnP_India,H54.62,13.50833515
PnP_India,I42.8,-39.7813071
PnP_India,J10,75.11866137
PnP_India,J10.1,53.9177676
PnP_India,L21,-4.966650288
PnP_India,L21.9,-4.96797353
PnP_India,F43.21,27.68993301
PnP_India,L02.4,38.26984968
PnP_India,L02.41,38.98071058
PnP_India,L02.416,20.60569527
PnP_India,F13,-1.422205688
PnP_India,F13.1,14.93123715
PnP_India,F13.10,10.66730563
PnP_India,L03.116,80.60371283
PnP_India,R19.5,6.393995067
PnP_India,K57.9,46.08809881
PnP_India,D50.0,35.45933929
PnP_India,K29.7,10.64686856
PnP_India,K29.70,5.679708178
PnP_India,B37.8,27.70659378
PnP_India,B37.81,0
PnP_India,A00-A09,14.89324736
PnP_India,A09,-6.402197247
PnP_India,L84,-22.74837353
PnP_India,I15.2,-8.54033852
PnP_India,M25.462,0.71054534
PnP_India,M79.651,37.62899854
PnP_India,E11.628,-8.536928707
PnP_India,H25.0,-2.844385606
PnP_India,H25.01,2.133663522
PnP_India,M43.2,18.44546662
PnP_India,M43.25,0.711312968
PnP_India,M54.8,34.76280388
PnP_India,M54.89,57.45036105
PnP_India,M54.6,14.1511388
PnP_India,S22.0,-93.36928081
PnP_India,S22.08,-39.17223473
PnP_India,S22.080,-12.81202894
PnP_India,M79.674,2.841088266
PnP_India,H25.8,-29.12119619
PnP_India,H25.81,-25.56959981
PnP_India,H25.812,-10.66944289
PnP_India,D31,-4.977542098
PnP_India,M47.89,4.265290252
PnP_India,M47.896,2.133886506
PnP_India,H92,26.25230035
PnP_India,H92.0,24.13192949
PnP_India,H92.01,14.21610119
PnP_India,Q65-Q79,19.85329442
PnP_India,Q78,-18.50954209
PnP_India,H65-H75,53.06599996
PnP_India,H74,14.21960384
PnP_India,H80-H83,2.837939039
PnP_India,H81,1.419738539
PnP_India,H81.1,-8.530615201
PnP_India,H81.11,-2.134250847
PnP_India,H81.10,22.0273099
PnP_India,Z86,637.2473879
PnP_India,Z86.6,34.10318178
PnP_India,H90.3,-15.59521086
PnP_India,R09.81,20.56263106
PnP_India,M79.604,15.58211653
PnP_India,L55-L59,-31.84007507
PnP_India,L57,-26.18794851
PnP_India,L57.0,-28.324525
PnP_India,L91.8,-8.531476421
PnP_India,D32,19.87450597
PnP_India,D32.0,7.816707909
PnP_India,E29,48.9014172
PnP_India,E29.1,45.3644771
PnP_India,D42,2.845497435
PnP_India,E89-E89,57.35493701
PnP_India,E89,57.35493701
PnP_India,E04,15.56182845
PnP_India,E04.1,-1.418450361
PnP_India,E27.4,81.4562038
PnP_India,E27.40,77.2381339
PnP_India,S42.00,-10.67131594
PnP_India,S42.002,-0.711378226
PnP_India,S22.3,-18.49641514
PnP_India,S22.32,-22.78070912
PnP_India,S22.32XA,-22.06919802
PnP_India,M25.572,21.94093508
PnP_India,S42.022,5.689123172
PnP_India,S42.022A,4.267695522
PnP_India,N28.1,30.44364762
PnP_India,L73,22.68514491
PnP_India,L73.9,12.07153349
PnP_India,M19.012,39.6907571
PnP_India,M62.81,70.00572592
PnP_India,M01.X1,-4.268977746
PnP_India,M01.X19,-4.269009605
PnP_India,D61.9,12.0894974
PnP_India,D80-D89,-40.83524307
PnP_India,D89,-44.47965582
PnP_India,D89.8,67.30424221
PnP_India,D89.81,76.51842289
PnP_India,D89.811,16.34291176
PnP_India,M25.86,6.400543421
PnP_India,I77.1,22.0273099
PnP_India,S19.9,-2.134115446
PnP_India,S19.9XXA,-2.134218988
PnP_India,G24,11.36081658
PnP_India,G24.3,7.820709336
PnP_India,C09,10.66650963
PnP_India,C09.9,12.79972357
PnP_India,R19.09,-7.111169418
PnP_India,G50-G59,55.54736794
PnP_India,G51,16.34144648
PnP_India,G51.0,15.63376753
PnP_India,M54.81,-22.77807302
PnP_India,K13,50.29199764
PnP_India,K13.7,34.77425006
PnP_India,K13.70,-2.845734635
PnP_India,I70.2,24.84603745
PnP_India,I70.20,7.10905295
PnP_India,R13.12,-32.67199955
PnP_India,F33.42,4.976705793
PnP_India,R22.1,60.88874727
PnP_India,E75,3.557066972
PnP_India,E75.2,0
PnP_India,Z94.1,-104.0949185
PnP_India,D89.9,-107.76135
PnP_India,N94.8,19.17002756
PnP_India,N94.89,13.49910604
PnP_India,N18.2,29.78995722
PnP_India,R65,378.0102152
PnP_India,R65.2,317.3690209
PnP_India,R65.21,260.7819637
PnP_India,I24,29.81549694
PnP_India,I24.8,46.1253478
PnP_India,G93.40,26.97067862
PnP_India,R50.8,239.2373746
PnP_India,R50.81,227.4275281
PnP_India,D70,327.5036775
PnP_India,D70.1,92.10025698
PnP_India,J93,-5.687924203
PnP_India,J93.9,-3.556468543
PnP_India,C90,29.09311297
PnP_India,C90.0,27.67699041
PnP_India,C90.00,29.80568526
PnP_India,K29.5,-12.77876209
PnP_India,K29.50,-12.06872821
PnP_India,K22,104.9677041
PnP_India,K22.8,21.99710255
PnP_India,N18.5,5.683939503
PnP_India,K62.1,0
PnP_India,Z89,-6.387263231
PnP_India,Z89.4,0.71093059
PnP_India,Z89.41,5.690418318
PnP_India,Z89.412,6.402286875
PnP_India,R65.1,50.40783638
PnP_India,R65.10,36.22898345
PnP_India,K75,9.22163321
PnP_India,K75.8,3.551901651
PnP_India,K75.81,6.39339724
PnP_India,M21,31.09945971
PnP_India,M21.8,1.422826123
PnP_India,G57,2.130866187
PnP_India,G57.9,2.844308194
PnP_India,G57.92,9.245500641
PnP_India,M20,11.34698935
PnP_India,M20.4,0.711020893
PnP_India,M20.42,-4.979773238
PnP_India,C57,14.21663195
PnP_India,C57.8,3.556629087
PnP_India,C57.4,17.77660132
PnP_India,I15.8,-43.42884739
PnP_India,I31,94.14339374
PnP_India,I31.3,116.0413491
PnP_India,D64.8,105.4508632
PnP_India,D64.81,113.2519832
PnP_India,R53.82,20.55738605
PnP_India,T78,15.61951262
PnP_India,T78.3,3.556005336
PnP_India,M17.1,-7.06552809
PnP_India,M17.11,-9.217389292
PnP_India,H02.401,-14.94909162
PnP_India,H49.0,-8.539828732
PnP_India,E23.0,19.18436426
PnP_India,H93.13,13.48881007
PnP_India,E23.2,-67.03753833
PnP_India,D48,94.35751226
PnP_India,D48.9,6.395883815
PnP_India,B19.1,27.6991443
PnP_India,B19.10,27.69924778
PnP_India,K13.2,10.66543493
PnP_India,C02,0
PnP_India,C02.9,2.133647594
PnP_India,G93.49,49.70125002
PnP_India,R09.0,286.0327739
PnP_India,R09.02,286.0327739
PnP_India,S32.05,-11.38780688
PnP_India,S62.32,11.37509334
PnP_India,S32.1,-21.3450648
PnP_India,S22.04,7.112476946
PnP_India,S51.0,10.66563395
PnP_India,S51.01,5.690014945
PnP_India,M85.86,-1.423087165
PnP_India,D70.9,240.3875548
PnP_India,T36-T50,470.6971305
PnP_India,T40,102.607172
PnP_India,T40.6,24.87696441
PnP_India,T40.60,24.87696441
PnP_India,L03.9,9.951555043
PnP_India,L03.90,9.951555043
PnP_India,L03.115,103.1537824
PnP_India,I33,8.531865112
PnP_India,I33.0,8.532024369
PnP_India,I36,14.21275692
PnP_India,I36.1,22.02558259
PnP_India,M86.8,8.529220989
PnP_India,M86.8X,8.529220989
PnP_India,F11.1,36.85416664
PnP_India,F11.10,34.02916551
PnP_India,T42,6.399468442
PnP_India,T42.4,6.401140551
PnP_India,T42.4X,6.401140551
PnP_India,L02.413,-2.133597654
PnP_India,T43,-6.400930228
PnP_India,T43.6,-7.114994461
PnP_India,T43.62,-7.115153791
PnP_India,T43.621,0.711358095
PnP_India,T43.621A,-3.557411152
PnP_India,F15.1,-5.665066572
PnP_India,F15.10,8.497968203
PnP_India,L97.8,31.25296904
PnP_India,L97.81,29.13130289
PnP_India,F13.2,0
PnP_India,F13.20,-1.422927904
PnP_India,R40,-164.3589045
PnP_India,R40.0,-6.398849836
PnP_India,I87.8,50.35607299
PnP_India,Z86.7,471.1665136
PnP_India,Z86.71,358.8597541
PnP_India,Z86.718,265.2813084
PnP_India,C18,23.42332796
PnP_India,C18.2,-2.845968258
PnP_India,K57.90,20.6016163
PnP_India,C18.9,7.818022482
PnP_India,J98.19,22.74624915
PnP_India,G62.0,174.9392067
PnP_India,C50.2,11.36863712
PnP_India,C50.21,11.36863712
PnP_India,C50.212,7.820709336
PnP_India,C18.0,-2.134633107
PnP_India,M15.9,26.99690008
PnP_India,Z40-Z53,0
PnP_India,Z48,0
PnP_India,Z48.3,0
PnP_India,M85.88,-19.15543722
PnP_India,C91.11,11.37891429
PnP_India,D84,22.73784582
PnP_India,D84.9,23.44890564
PnP_India,N31,-2.834337139
PnP_India,N31.9,-1.417283351
PnP_India,G35-G37,4.252203695
PnP_India,G35,12.04793035
PnP_India,N95.2,10.64623048
PnP_India,H18.5,-1.422529671
PnP_India,H18.51,-4.980386619
PnP_India,I21.0,-27.77499691
PnP_India,I21.09,0.711509384
PnP_India,D69.5,148.9909876
PnP_India,D69.59,148.9909876
PnP_India,C94,4.979567197
PnP_India,C94.6,-2.846446059
PnP_India,I85.0,-7.822236378
PnP_India,I85.00,9.949696602
PnP_India,E21,15.62249325
PnP_India,E21.3,-4.265758665
PnP_India,L40-L45,67.80534581
PnP_India,L40,66.42556846
PnP_India,L40.9,46.74364982
PnP_India,K76.6,78.55253089
PnP_India,I25.110,-9.247140973
PnP_India,M34,-14.22935091
PnP_India,M34.9,-8.537088075
PnP_India,L89,260.5648792
PnP_India,L89.2,49.70718491
PnP_India,L89.21,29.84947727
PnP_India,K72,160.8220611
PnP_India,K72.1,13.51125884
PnP_India,K72.10,5.690757978
PnP_India,L93,-4.268738792
PnP_India,L93.0,-4.269025535
PnP_India,M32,-6.39435186
PnP_India,M32.9,2.131926597
PnP_India,S52.60,0.711328896
PnP_India,S52.602,0.711411183
PnP_India,S52.602D,0
PnP_India,S52.3,2.844626792
PnP_India,S52.30,2.134117429
PnP_India,S52.302,1.422911052
PnP_India,S52.5,-5.680393726
PnP_India,S52.59,4.264477556
PnP_India,S52.592,2.844563075
PnP_India,S52.592D,2.133806872
PnP_India,M25.63,6.388971506
PnP_India,M25.632,7.106397502
PnP_India,S52.202,1.422826123
PnP_India,G89.21,-29.91220101
PnP_India,M79.632,8.531355468
PnP_India,S52.50,3.552446438
PnP_India,S52.502,3.554611435
PnP_India,S52.502D,2.133464409
PnP_India,M79.602,8.521155904
PnP_India,S06.9X9,-29.15930189
PnP_India,S06.9X9D,-9.25049041
PnP_India,R80-R82,-36.89911977
PnP_India,R80,-42.63229582
PnP_India,R80.9,-26.29043997
PnP_India,K62.82,-4.268483893
PnP_India,D48.5,38.18710863
PnP_India,A50-A64,24.08944924
PnP_India,A63,4.976575688
PnP_India,A63.0,4.976575688
PnP_India,H25.04,-0.711375572
PnP_India,L98,191.7662816
PnP_India,L98.9,79.9611898
PnP_India,H52,-9.216349631
PnP_India,H52.4,-16.35469863
PnP_India,E11.29,-9.955159513
PnP_India,R85,-3.557450975
PnP_India,L81,-4.96592328
PnP_India,L81.9,0
PnP_India,G60,20.5948418
PnP_India,G60.9,12.08345237
PnP_India,B35.1,-10.6564815
PnP_India,C95,45.4583491
PnP_India,C95.0,40.49657592
PnP_India,C95.01,7.114095446
PnP_India,D32.9,4.973805473
PnP_India,J30.1,10.65504033
PnP_India,G43.7,26.92108761
PnP_India,G43.70,12.07243686
PnP_India,G43.709,9.235698963
PnP_India,M31,12.79107698
PnP_India,M31.3,-0.71148706
PnP_India,M31.30,0
PnP_India,R79.82,3.556164602
PnP_India,R70,-8.539032124
PnP_India,R70.0,-12.09870077
PnP_India,R92,2.130371672
PnP_India,R92.1,-3.556242809
PnP_India,F02.81,-79.86661688
PnP_India,D12.0,9.238323013
PnP_India,M21.6,9.228029512
PnP_India,M21.6X,9.228029512
PnP_India,M21.6X2,3.554398981
PnP_India,D12.4,7.103953574
PnP_India,R22.3,35.47513772
PnP_India,R22.31,11.37144095
PnP_India,S61.5,10.66487763
PnP_India,S61.51,4.978601201
PnP_India,S61.512,4.97921426
PnP_India,R94.2,7.106450621
PnP_India,H20,4.972633689
PnP_India,H20.1,1.422321748
PnP_India,H20.13,2.133982064
PnP_India,H16,-18.48708217
PnP_India,H16.2,-19.21860073
PnP_India,C92,144.8321858
PnP_India,C92.A,51.83793247
PnP_India,C92.A1,0.71157042
PnP_India,T86,43.76904988
PnP_India,T86.5,86.40977648
PnP_India,C92.0,145.5936138
PnP_India,C92.01,55.34193789
PnP_India,H20.9,2.132364952
PnP_India,H15,-0.711356989
PnP_India,M91-M94,12.77941113
PnP_India,M94,9.233937651
PnP_India,K13.79,38.32920455
PnP_India,D89.813,69.47390528
PnP_India,D56,4.978025225
PnP_India,D56.3,-3.557716448
PnP_India,J98.0,41.89037621
PnP_India,J98.09,34.80882485
PnP_India,S12.0,-9.963973833
PnP_India,D47.1,11.37734361
PnP_India,D75.8,60.25679474
PnP_India,D75.81,34.10432701
PnP_India,Z80,404.9511122
PnP_India,D72.81,86.32700291
PnP_India,D72.819,43.97209171
PnP_India,Z90.8,7.814867118
PnP_India,Z90.81,-1.422412834
PnP_India,E50-E64,81.13824808
PnP_India,E61,12.77649293
PnP_India,E61.1,2.840545923
PnP_India,C4A,13.51065399
PnP_India,L43,-3.557504071
PnP_India,C77.0,59.58156669
PnP_India,H60-H62,43.87704323
PnP_India,H61,44.63226697
PnP_India,H61.2,43.22905082
PnP_India,H61.23,19.88142252
PnP_India,C4A.4,5.691479684
PnP_India,D49.2,29.09561705
PnP_India,L98.4,43.27326139
PnP_India,L98.49,19.17633709
PnP_India,L98.499,4.976705793
PnP_India,Q28,-12.09477215
PnP_India,Q28.3,-1.422938522
PnP_India,L05,2.134029841
PnP_India,L05.9,0.711437725
PnP_India,N39.46,14.9165776
PnP_India,E11.59,-36.26535574
PnP_India,K57.92,24.85876602
PnP_India,L05.91,0.711445688
PnP_India,K52,127.3345445
PnP_India,K52.9,61.40513992
PnP_India,N13.6,46.15119667
PnP_India,K43,9.931017705
PnP_India,K43.9,2.842130112
PnP_India,N30.9,-13.51216242
PnP_India,N30.90,-15.64928077
PnP_India,S80,54.52275657
PnP_India,S80.8,13.50672179
PnP_India,S80.81,19.1917433
PnP_India,N52,0.708495861
PnP_India,N52.0,-2.134258811
